route_id,service_id,trip_id,direction_id,block_id,shape_id,direction,wheelchair_accessible,schd_trip_id
1,44001,440080421451,0,440008468116,4406351,South,1,80421451
1,44001,440080421516,1,440008468101,4406353,North,1,80421516
1,44001,440080421517,1,440008468112,4406353,North,1,80421517
1,44001,440080421518,0,440008468115,4406351,South,1,80421518
1,44001,440080421519,1,440008468104,4406353,North,1,80421519
1,44001,440080421520,1,440008468118,4406353,North,1,80421520
1,44001,440080421521,0,440008468110,4406351,South,1,80421521
1,44001,440080421522,1,440008468100,4406353,North,1,80421522
1,44001,440080421523,0,440008468111,4406351,South,1,80421523
1,44001,440080421524,1,440008468110,4406353,North,1,80421524
1,44001,440080421525,0,440008468113,4406351,South,1,80421525
1,44001,440080421526,0,440008468110,4406351,South,1,80421526
1,44001,440080421527,0,440008468118,4406351,South,1,80421527
1,44001,440080421528,0,440008468119,4406351,South,1,80421528
1,44001,440080421529,0,440008468111,4406351,South,1,80421529
1,44001,440080421530,1,440008468118,4406353,North,1,80421530
1,44001,440080421531,1,440008468119,4406353,North,1,80421531
1,44001,440080421532,1,440008468116,4406353,North,1,80421532
1,44001,440080421533,0,440008468106,4406351,South,1,80421533
1,44001,440080421534,1,440008468111,4406353,North,1,80421534
1,44001,440080421535,0,440008468104,4406351,South,1,80421535
1,44001,440080421536,1,440008468106,4406353,North,1,80421536
1,44001,440080421537,1,440008468119,4406353,North,1,80421537
1,44001,440080421538,0,440008468106,4406351,South,1,80421538
1,44001,440080421539,1,440008468116,4406353,North,1,80421539
1,44001,440080421540,0,440008468109,4406351,South,1,80421540
1,44001,440080421541,1,440008468117,4406353,North,1,80421541
1,44001,440080421542,1,440008468119,4406353,North,1,80421542
1,44001,440080421543,0,440008468104,4406351,South,1,80421543
1,44001,440080421544,1,440008468101,4406353,North,1,80421544
1,44001,440080421545,1,440008468100,4406353,North,1,80421545
1,44001,440080421546,1,440008468110,4406353,North,1,80421546
1,44001,440080421547,0,440008468110,4406351,South,1,80421547
1,44001,440080421548,1,440008468113,4406353,North,1,80421548
1,44001,440080421549,1,440008468116,4406353,North,1,80421549
1,44001,440080421550,1,440008468111,4406353,North,1,80421550
1,44001,440080421551,0,440008468119,4406351,South,1,80421551
1,44001,440080421552,0,440008468119,4406351,South,1,80421552
1,44001,440080421553,0,440008468111,4406351,South,1,80421553
1,44001,440080421554,0,440008468115,4406351,South,1,80421554
1,44001,440080421555,1,440008468117,4406353,North,1,80421555
1,44001,440080421556,1,440008468112,4406353,North,1,80421556
1,44001,440080421557,0,440008468114,4406351,South,1,80421557
1,44001,440080421558,1,440008468114,4406353,North,1,80421558
1,44001,440080421559,0,440008468112,4406351,South,1,80421559
1,44001,440080421560,1,440008468118,4406353,North,1,80421560
1,44001,440080421561,0,440008468118,4406351,South,1,80421561
1,44001,440080421562,1,440008468104,4406353,North,1,80421562
1,44001,440080421563,1,440008468101,4406353,North,1,80421563
1,44001,440080421564,1,440008468120,4406353,North,1,80421564
1,44001,440080421565,0,440008468116,4406351,South,1,80421565
1,44001,440080421566,0,440008468117,4406351,South,1,80421566
1,44001,440080421567,0,440008468101,4406351,South,1,80421567
1,44001,440080421568,1,440008468109,4406353,North,1,80421568
1,44001,440080421569,1,440008468120,4406353,North,1,80421569
1,44001,440080421570,1,440008468115,4406353,North,1,80421570
1,44001,440080421571,1,440008468109,4406353,North,1,80421571
1,44001,440080421572,1,440008468115,4406353,North,1,80421572
1,44001,440080421573,0,440008468116,4406351,South,1,80421573
1,44001,440080421574,1,440008468110,4406353,North,1,80421574
1,44001,440080421575,1,440008468112,4406353,North,1,80421575
1,44001,440080421576,0,440008468109,4406351,South,1,80421576
1,44001,440080421577,1,440008468101,4406353,North,1,80421577
1,44001,440080421578,1,440008468109,4406353,North,1,80421578
1,44001,440080421691,1,440008468111,4406353,North,1,80421691
1,44001,440080421692,0,440008468118,4406351,South,1,80421692
10,44006,440080280706,1,440008456990,4403721,North,1,80280706
10,44006,440080280707,1,440008456988,4403721,North,1,80280707
10,44006,440080280708,1,440008456989,4403721,North,1,80280708
10,44006,440080280709,1,440008456990,4403721,North,1,80280709
10,44006,440080280710,1,440008456988,4403721,North,1,80280710
10,44006,440080280711,1,440008456989,4403721,North,1,80280711
10,44006,440080280712,1,440008456990,4403721,North,1,80280712
10,44006,440080280713,1,440008456988,4403721,North,1,80280713
10,44006,440080280714,1,440008456989,4403721,North,1,80280714
10,44006,440080280715,1,440008456990,4403721,North,1,80280715
10,44006,440080280716,1,440008456988,4403721,North,1,80280716
10,44006,440080280717,1,440008456989,4403721,North,1,80280717
10,44006,440080280718,1,440008456990,4403721,North,1,80280718
10,44006,440080280719,1,440008456988,4403721,North,1,80280719
10,44006,440080280720,1,440008456989,4403721,North,1,80280720
10,44006,440080280721,0,440008456990,4403720,South,1,80280721
10,44006,440080280722,0,440008456988,4403720,South,1,80280722
10,44006,440080280723,0,440008456989,4403720,South,1,80280723
10,44006,440080280724,0,440008456990,4403720,South,1,80280724
10,44006,440080280725,0,440008456988,4403720,South,1,80280725
10,44006,440080280726,0,440008456989,4403720,South,1,80280726
10,44006,440080280727,0,440008456990,4403720,South,1,80280727
10,44006,440080280728,0,440008456988,4403720,South,1,80280728
10,44006,440080280729,0,440008456989,4403720,South,1,80280729
10,44006,440080280730,0,440008456990,4403720,South,1,80280730
10,44006,440080280731,0,440008456988,4403720,South,1,80280731
10,44006,440080280732,0,440008456989,4403720,South,1,80280732
10,44006,440080280733,0,440008456990,4403720,South,1,80280733
10,44006,440080280734,0,440008456988,4403720,South,1,80280734
10,44006,440080280735,0,440008456989,4403720,South,1,80280735
10,44009,440078336246,0,440008303588,4403720,South,1,78336246
10,44009,440078336247,0,440008303588,4403720,South,1,78336247
10,44009,440078336248,1,440008303588,4403721,North,1,78336248
10,44009,440078336249,0,440008303588,4403720,South,1,78336249
10,44009,440078336250,1,440008303588,4403721,North,1,78336250
10,44009,440078336251,0,440008303588,4403720,South,1,78336251
10,44009,440078336252,1,440008303588,4403721,North,1,78336252
10,44009,440078336253,0,440008303588,4403720,South,1,78336253
10,44009,440078336254,1,440008303588,4403721,North,1,78336254
10,44009,440078336256,1,440008303588,4403721,North,1,78336256
10,44009,440078336258,0,440008303589,4403720,South,1,78336258
10,44009,440078336259,0,440008303589,4403720,South,1,78336259
10,44009,440078336260,1,440008303589,4403721,North,1,78336260
10,44009,440078336261,0,440008303589,4403720,South,1,78336261
10,44009,440078336262,1,440008303589,4403721,North,1,78336262
10,44009,440078336263,0,440008303589,4403720,South,1,78336263
10,44009,440078336264,1,440008303589,4403721,North,1,78336264
10,44009,440078336265,0,440008303589,4403720,South,1,78336265
10,44009,440078336266,1,440008303589,4403721,North,1,78336266
10,44009,440078336268,1,440008303589,4403721,North,1,78336268
10,44009,440078336270,0,440008303590,4403720,South,1,78336270
10,44009,440078336271,0,440008303590,4403720,South,1,78336271
10,44009,440078336272,1,440008303590,4403721,North,1,78336272
10,44009,440078336273,0,440008303590,4403720,South,1,78336273
10,44009,440078336274,1,440008303590,4403721,North,1,78336274
10,44009,440078336275,0,440008303590,4403720,South,1,78336275
10,44009,440078336276,1,440008303590,4403721,North,1,78336276
10,44009,440078336277,0,440008303590,4403720,South,1,78336277
10,44009,440078336278,1,440008303590,4403721,North,1,78336278
10,44009,440078336280,1,440008303590,4403721,North,1,78336280
100,44001,440080411584,1,440008467538,4400699,East,1,80411584
100,44001,440080411585,0,440008467538,4400701,West,1,80411585
100,44001,440080411586,1,440008467538,4400703,East,1,80411586
100,44001,440080411587,0,440008467538,4400701,West,1,80411587
100,44001,440080411588,1,440008467538,4400703,East,1,80411588
100,44001,440080411589,0,440008467538,4400701,West,1,80411589
100,44001,440080411590,1,440008467538,4400703,East,1,80411590
100,44001,440080411591,0,440008467538,4400701,West,1,80411591
100,44001,440080411592,1,440008467539,4400699,East,1,80411592
100,44001,440080411593,0,440008467539,4400701,West,1,80411593
100,44001,440080411594,1,440008467539,4400703,East,1,80411594
100,44001,440080411595,0,440008467539,4400701,West,1,80411595
100,44001,440080411596,1,440008467539,4400703,East,1,80411596
100,44001,440080411597,0,440008467539,4400701,West,1,80411597
100,44001,440080411598,1,440008467539,4400703,East,1,80411598
100,44001,440080411599,0,440008467539,4400700,West,1,80411599
100,44001,440080411600,1,440008467540,4400699,East,1,80411600
100,44001,440080411601,0,440008467540,4400701,West,1,80411601
100,44001,440080411602,1,440008467540,4400703,East,1,80411602
100,44001,440080411603,0,440008467540,4400701,West,1,80411603
100,44001,440080411604,1,440008467540,4400703,East,1,80411604
100,44001,440080411605,0,440008467540,4400701,West,1,80411605
100,44001,440080411606,1,440008467541,4400703,East,1,80411606
100,44001,440080411607,0,440008467541,4400701,West,1,80411607
100,44001,440080411608,1,440008467541,4400703,East,1,80411608
100,44001,440080411609,0,440008467541,4400701,West,1,80411609
100,44001,440080411610,1,440008467542,4400703,East,1,80411610
100,44001,440080411611,0,440008467542,4400701,West,1,80411611
100,44001,440080411612,1,440008467542,4400703,East,1,80411612
100,44001,440080411613,0,440008467542,4400701,West,1,80411613
100,44001,440080411614,1,440008467542,4400703,East,1,80411614
100,44001,440080411615,0,440008467542,4400701,West,1,80411615
100,44001,440080411616,1,440008467542,4400703,East,1,80411616
100,44001,440080411617,0,440008467542,4400700,West,1,80411617
100,44001,440080411618,1,440008467695,4400703,East,1,80411618
100,44001,440080411619,0,440008467695,4400701,West,1,80411619
100,44001,440080411620,1,440008467695,4400703,East,1,80411620
100,44001,440080411621,0,440008467695,4400701,West,1,80411621
100,44001,440080411622,1,440008467695,4400703,East,1,80411622
100,44001,440080411623,0,440008467695,4400701,West,1,80411623
100,44001,440080411624,1,440008467700,4400703,East,1,80411624
100,44001,440080411625,0,440008467700,4400701,West,1,80411625
100,44001,440080411626,1,440008467700,4400703,East,1,80411626
100,44001,440080411627,0,440008467700,4400701,West,1,80411627
100,44001,440080411628,1,440008467700,4400703,East,1,80411628
100,44001,440080411629,0,440008467700,4400700,West,1,80411629
100,44001,440080411630,1,440008467737,4400703,East,1,80411630
100,44001,440080411631,0,440008467737,4400701,West,1,80411631
100,44001,440080411632,1,440008467737,4400703,East,1,80411632
100,44001,440080411633,0,440008467737,4400701,West,1,80411633
100,44001,440080411634,1,440008467737,4400703,East,1,80411634
100,44001,440080411635,0,440008467737,4400700,West,1,80411635
100,44002,440080413870,0,440008467700,4400702,West,1,80413870
100,44005,440080413865,0,440008467695,4400702,West,1,80413865
103,44001,440080413694,0,440008467681,4400710,West,1,80413694
103,44001,440080413695,1,440008467681,4400714,East,1,80413695
103,44001,440080413696,0,440008467681,4400711,West,1,80413696
103,44001,440080413697,0,440008467682,4400707,West,1,80413697
103,44001,440080413698,1,440008467682,4400717,East,1,80413698
103,44001,440080413699,0,440008467682,4400711,West,1,80413699
103,44001,440080413700,1,440008467683,4400717,East,1,80413700
103,44001,440080413701,0,440008467683,4400711,West,1,80413701
103,44001,440080413707,0,440008467684,4400711,West,1,80413707
103,44001,440080413708,1,440008467685,4400717,East,1,80413708
103,44001,440080413709,0,440008467684,4400712,West,1,80413709
103,44001,440080413710,1,440008467681,4400717,East,1,80413710
103,44001,440080413711,0,440008467681,4400711,West,1,80413711
103,44001,440080413712,1,440008467682,4400717,East,1,80413712
103,44001,440080413713,0,440008467681,4400712,West,1,80413713
103,44001,440080413714,1,440008467681,4400717,East,1,80413714
103,44001,440080413715,0,440008467684,4400707,West,1,80413715
103,44001,440080413716,0,440008467683,4400711,West,1,80413716
103,44001,440080413717,1,440008467682,4400717,East,1,80413717
103,44001,440080413718,0,440008467682,4400712,West,1,80413718
103,44001,440080413719,1,440008467683,4400717,East,1,80413719
103,44001,440080413720,0,440008467682,4400712,West,1,80413720
103,44001,440080413721,1,440008467684,4400717,East,1,80413721
103,44001,440080413722,1,440008467684,4400717,East,1,80413722
103,44001,440080413723,1,440008467684,4400717,East,1,80413723
103,44001,440080413724,0,440008467684,4400712,West,1,80413724
103,44001,440080413725,1,440008467682,4400716,East,1,80413725
103,44001,440080413726,1,440008467683,4400717,East,1,80413726
103,44001,440080413727,0,440008467683,4400712,West,1,80413727
103,44001,440080413728,1,440008467681,4400717,East,1,80413728
103,44001,440080413729,0,440008467685,4400712,West,1,80413729
103,44001,440080413730,1,440008467685,4400717,East,1,80413730
103,44001,440080413731,0,440008467685,4400707,West,1,80413731
103,44001,440080413736,0,440008467685,4400712,West,1,80413736
103,44001,440080413737,1,440008467684,4400717,East,1,80413737
103,44001,440080413738,0,440008467684,4400711,West,1,80413738
103,44001,440080413739,0,440008467681,4400711,West,1,80413739
103,44001,440080413740,1,440008467681,4400717,East,1,80413740
103,44001,440080413741,1,440008467685,4400717,East,1,80413741
103,44001,440080413743,1,440008467684,4400717,East,1,80413743
103,44001,440080413744,0,440008467681,4400711,West,1,80413744
103,44001,440080413745,0,440008467686,4400712,West,1,80413745
103,44001,440080413746,1,440008467686,4400717,East,1,80413746
103,44001,440080413747,0,440008467686,4400712,West,1,80413747
103,44001,440080413748,1,440008467686,4400717,East,1,80413748
103,44001,440080413749,0,440008467686,4400711,West,1,80413749
103,44001,440080413750,1,440008467686,4400717,East,1,80413750
103,44001,440080413751,0,440008467685,4400711,West,1,80413751
103,44001,440080413754,0,440008467684,4400711,West,1,80413754
103,44001,440080413755,1,440008467681,4400717,East,1,80413755
103,44001,440080413756,0,440008467686,4400711,West,1,80413756
103,44001,440080413757,1,440008467686,4400717,East,1,80413757
103,44001,440080413758,1,440008467685,4400717,East,1,80413758
103,44001,440080413759,0,440008467685,4400711,West,1,80413759
103,44001,440080413761,1,440008467684,4400718,East,1,80413761
103,44001,440080413762,0,440008467684,4400711,West,1,80413762
103,44001,440080413763,1,440008467687,4400718,East,1,80413763
103,44001,440080413764,0,440008467687,4400711,West,1,80413764
103,44001,440080413765,0,440008467681,4400711,West,1,80413765
103,44001,440080413766,1,440008467681,4400718,East,1,80413766
103,44001,440080413767,0,440008467681,4400711,West,1,80413767
103,44001,440080413768,0,440008467686,4400711,West,1,80413768
103,44001,440080413769,1,440008467686,4400718,East,1,80413769
103,44001,440080413770,0,440008467686,4400711,West,1,80413770
103,44001,440080413771,1,440008467685,4400718,East,1,80413771
103,44001,440080413772,0,440008467685,4400711,West,1,80413772
103,44001,440080413773,0,440008467687,4400707,West,1,80413773
103,44001,440080413774,1,440008467685,4400718,East,1,80413774
103,44001,440080413776,1,440008467686,4400717,East,1,80413776
103,44001,440080413777,1,440008467688,4400718,East,1,80413777
103,44001,440080413778,0,440008467688,4400711,West,1,80413778
103,44001,440080413779,1,440008467688,4400717,East,1,80413779
103,44001,440080413780,0,440008467736,4400711,West,1,80413780
103,44001,440080413781,1,440008467687,4400717,East,1,80413781
103,44001,440080413782,1,440008467681,4400718,East,1,80413782
103,44001,440080413783,0,440008467681,4400711,West,1,80413783
103,44001,440080413784,1,440008467681,4400718,East,1,80413784
103,44001,440080413785,0,440008467681,4400711,West,1,80413785
103,44001,440080413786,1,440008467685,4400717,East,1,80413786
103,44001,440080413787,1,440008467686,4400718,East,1,80413787
103,44001,440080413788,0,440008467686,4400711,West,1,80413788
103,44001,440080413789,1,440008467686,4400718,East,1,80413789
103,44001,440080413790,0,440008467686,4400711,West,1,80413790
103,44001,440080413791,1,440008467681,4400717,East,1,80413791
103,44001,440080413792,0,440008467685,4400711,West,1,80413792
103,44001,440080413793,1,440008467685,4400718,East,1,80413793
103,44001,440080413794,0,440008467685,4400711,West,1,80413794
103,44001,440080413795,1,440008467684,4400717,East,1,80413795
103,44001,440080413796,0,440008467684,4400711,West,1,80413796
103,44001,440080413797,0,440008467684,4400711,West,1,80413797
103,44001,440080413798,1,440008467736,4400717,East,1,80413798
103,44001,440080413799,0,440008467684,4400711,West,1,80413799
103,44001,440080413800,0,440008467688,4400707,West,1,80413800
103,44001,440080413801,1,440008467687,4400718,East,1,80413801
103,44001,440080413802,0,440008467687,4400711,West,1,80413802
103,44001,440080413803,1,440008467687,4400718,East,1,80413803
103,44001,440080413804,0,440008467687,4400711,West,1,80413804
103,44001,440080413809,0,440008467736,4400711,West,1,80413809
103,44001,440080413812,0,440008467687,4400711,West,1,80413812
103,44001,440080413813,1,440008467687,4400717,East,1,80413813
103,44001,440080413814,0,440008467687,4400711,West,1,80413814
103,44001,440080413815,1,440008467685,4400717,East,1,80413815
103,44001,440080413816,0,440008467684,4400711,West,1,80413816
103,44001,440080413817,1,440008467684,4400717,East,1,80413817
103,44001,440080413818,0,440008467685,4400711,West,1,80413818
103,44001,440080413819,1,440008467684,4400717,East,1,80413819
103,44001,440080413820,0,440008467736,4400711,West,1,80413820
103,44001,440080413821,1,440008467736,4400717,East,1,80413821
103,44001,440080413822,1,440008467736,4400717,East,1,80413822
103,44001,440080413823,0,440008467686,4400711,West,1,80413823
103,44001,440080413824,1,440008467686,4400717,East,1,80413824
103,44001,440080413825,0,440008467686,4400711,West,1,80413825
103,44001,440080413826,1,440008467686,4400717,East,1,80413826
103,44001,440080413828,1,440008467687,4400717,East,1,80413828
103,44001,440080413829,0,440008467680,4400711,West,1,80413829
103,44001,440080413830,0,440008467686,4400711,West,1,80413830
103,44001,440080413832,1,440008467680,4400717,East,1,80413832
103,44001,440080413833,0,440008467687,4400711,West,1,80413833
103,44001,440080413834,0,440008467680,4400711,West,1,80413834
103,44001,440080413835,1,440008467686,4400717,East,1,80413835
103,44001,440080413836,1,440008467687,4400717,East,1,80413836
103,44001,440080413837,0,440008467687,4400711,West,1,80413837
103,44001,440080413838,1,440008467687,4400717,East,1,80413838
103,44001,440080413839,1,440008467680,4400717,East,1,80413839
103,44001,440080413840,0,440008467680,4400711,West,1,80413840
103,44001,440080413841,1,440008467680,4400717,East,1,80413841
103,44001,440080413842,0,440008467686,4400711,West,1,80413842
103,44001,440080413843,1,440008467686,4400717,East,1,80413843
103,44001,440080413844,0,440008467686,4400711,West,1,80413844
103,44001,440080413845,0,440008467680,4400711,West,1,80413845
103,44001,440080413846,1,440008467680,4400717,East,1,80413846
103,44001,440080413847,1,440008467686,4400717,East,1,80413847
103,44006,440080415669,0,440008467812,4400711,West,1,80415669
103,44006,440080415670,1,440008467812,4400717,East,1,80415670
103,44006,440080415671,0,440008467812,4400711,West,1,80415671
103,44006,440080415672,1,440008467812,4400717,East,1,80415672
103,44006,440080415673,0,440008467812,4400711,West,1,80415673
103,44006,440080415674,1,440008467812,4400717,East,1,80415674
103,44006,440080415675,0,440008467812,4400711,West,1,80415675
103,44006,440080415676,1,440008467812,4400717,East,1,80415676
103,44006,440080415677,0,440008467812,4400711,West,1,80415677
103,44006,440080415678,1,440008467812,4400717,East,1,80415678
103,44006,440080415679,0,440008467812,4400711,West,1,80415679
103,44006,440080415680,1,440008467812,4400717,East,1,80415680
103,44006,440080415684,0,440008467812,4400711,West,1,80415684
103,44006,440080415685,1,440008467812,4400717,East,1,80415685
103,44006,440080415686,0,440008467812,4400711,West,1,80415686
103,44006,440080415687,1,440008467812,4400717,East,1,80415687
103,44006,440080415688,0,440008467812,4400711,West,1,80415688
103,44006,440080415689,1,440008467812,4400717,East,1,80415689
103,44006,440080415690,0,440008467812,4400711,West,1,80415690
103,44006,440080415691,1,440008467812,4400717,East,1,80415691
103,44006,440080415692,0,440008467812,4400711,West,1,80415692
103,44006,440080415693,1,440008467812,4400717,East,1,80415693
103,44006,440080415694,0,440008467812,4400711,West,1,80415694
103,44006,440080415695,1,440008467812,4400717,East,1,80415695
103,44006,440080415696,0,440008467813,4400711,West,1,80415696
103,44006,440080415697,1,440008467813,4400717,East,1,80415697
103,44006,440080415698,0,440008467813,4400711,West,1,80415698
103,44006,440080415699,1,440008467813,4400717,East,1,80415699
103,44006,440080415700,0,440008467813,4400711,West,1,80415700
103,44006,440080415701,1,440008467813,4400717,East,1,80415701
103,44006,440080415702,0,440008467813,4400711,West,1,80415702
103,44006,440080415703,1,440008467813,4400717,East,1,80415703
103,44006,440080415704,0,440008467813,4400711,West,1,80415704
103,44006,440080415705,1,440008467813,4400717,East,1,80415705
103,44006,440080415706,0,440008467813,4400711,West,1,80415706
103,44006,440080415707,1,440008467813,4400717,East,1,80415707
103,44006,440080415708,0,440008467813,4400711,West,1,80415708
103,44006,440080415709,1,440008467813,4400717,East,1,80415709
103,44006,440080415710,0,440008467813,4400711,West,1,80415710
103,44006,440080415711,1,440008467813,4400717,East,1,80415711
103,44006,440080415712,0,440008467813,4400711,West,1,80415712
103,44006,440080415713,1,440008467813,4400717,East,1,80415713
103,44006,440080415715,0,440008467815,4400711,West,1,80415715
103,44006,440080415716,1,440008467815,4400717,East,1,80415716
103,44006,440080415717,0,440008467815,4400711,West,1,80415717
103,44006,440080415718,1,440008467815,4400717,East,1,80415718
103,44006,440080415719,0,440008467815,4400711,West,1,80415719
103,44006,440080415720,1,440008467815,4400717,East,1,80415720
103,44006,440080415721,0,440008467815,4400711,West,1,80415721
103,44006,440080415722,1,440008467815,4400717,East,1,80415722
103,44006,440080415723,0,440008467815,4400711,West,1,80415723
103,44006,440080415724,1,440008467815,4400717,East,1,80415724
103,44006,440080415725,0,440008467815,4400711,West,1,80415725
103,44006,440080415726,1,440008467815,4400717,East,1,80415726
103,44006,440080415727,0,440008467815,4400711,West,1,80415727
103,44006,440080415728,1,440008467815,4400717,East,1,80415728
103,44006,440080415729,0,440008467815,4400711,West,1,80415729
103,44006,440080415730,1,440008467815,4400717,East,1,80415730
103,44006,440080415736,0,440008467812,4400711,West,1,80415736
103,44006,440080415737,1,440008467812,4400717,East,1,80415737
103,44006,440080415738,0,440008467812,4400711,West,1,80415738
103,44006,440080415739,1,440008467812,4400717,East,1,80415739
103,44006,440080415741,0,440008467813,4400711,West,1,80415741
103,44006,440080415742,1,440008467813,4400717,East,1,80415742
103,44006,440080415743,0,440008467813,4400711,West,1,80415743
103,44006,440080415744,1,440008467813,4400717,East,1,80415744
103,44006,440080415745,0,440008467813,4400711,West,1,80415745
103,44006,440080415746,1,440008467813,4400717,East,1,80415746
103,44006,440080415747,0,440008467813,4400711,West,1,80415747
103,44006,440080415748,1,440008467813,4400717,East,1,80415748
103,44006,440080415749,0,440008467813,4400711,West,1,80415749
103,44006,440080415750,1,440008467813,4400717,East,1,80415750
103,44006,440080415751,0,440008467815,4400711,West,1,80415751
103,44006,440080415752,1,440008467815,4400717,East,1,80415752
103,44006,440080415753,0,440008467815,4400711,West,1,80415753
103,44006,440080415754,1,440008467815,4400717,East,1,80415754
103,44006,440080415755,0,440008467815,4400711,West,1,80415755
103,44006,440080415756,1,440008467815,4400717,East,1,80415756
103,44006,440080415757,0,440008467815,4400711,West,1,80415757
103,44006,440080415758,1,440008467815,4400717,East,1,80415758
103,44006,440080415759,0,440008467815,4400711,West,1,80415759
103,44006,440080415760,1,440008467815,4400717,East,1,80415760
103,44006,440080415790,1,440008467815,4400714,East,1,80415790
103,44006,440080415791,0,440008467815,4400711,West,1,80415791
103,44006,440080415792,1,440008467815,4400717,East,1,80415792
103,44006,440080415793,0,440008467815,4400711,West,1,80415793
103,44006,440080415794,1,440008467815,4400717,East,1,80415794
103,44006,440080415795,0,440008467815,4400711,West,1,80415795
103,44006,440080415796,1,440008467815,4400717,East,1,80415796
103,44006,440080415797,0,440008467815,4400711,West,1,80415797
103,44006,440080415798,1,440008467815,4400717,East,1,80415798
103,44006,440080415799,0,440008467815,4400711,West,1,80415799
103,44006,440080415800,1,440008467815,4400717,East,1,80415800
103,44006,440080415804,0,440008467813,4400711,West,1,80415804
103,44006,440080415805,1,440008467813,4400717,East,1,80415805
103,44006,440080415806,0,440008467813,4400711,West,1,80415806
103,44006,440080415807,1,440008467813,4400717,East,1,80415807
103,44006,440080415808,0,440008467813,4400711,West,1,80415808
103,44006,440080415809,1,440008467813,4400717,East,1,80415809
103,44006,440080415827,0,440008467812,4400711,West,1,80415827
103,44006,440080415828,1,440008467812,4400717,East,1,80415828
103,44006,440080415829,0,440008467812,4400711,West,1,80415829
103,44006,440080415830,1,440008467812,4400717,East,1,80415830
103,44006,440080415831,0,440008467812,4400711,West,1,80415831
103,44006,440080415832,1,440008467812,4400717,East,1,80415832
103,44006,440080416322,1,440008467812,4400717,East,1,80416322
103,44006,440080416358,0,440008467812,4400711,West,1,80416358
103,44009,440080417540,0,440008467954,4400711,West,1,80417540
103,44009,440080417541,1,440008467900,4400717,East,1,80417541
103,44009,440080417542,1,440008467954,4400717,East,1,80417542
103,44009,440080417543,1,440008467901,4400717,East,1,80417543
103,44009,440080417544,1,440008467900,4400717,East,1,80417544
103,44009,440080417545,1,440008467954,4400717,East,1,80417545
103,44009,440080417546,1,440008467901,4400717,East,1,80417546
103,44009,440080417547,1,440008467900,4400717,East,1,80417547
103,44009,440080417548,1,440008467954,4400717,East,1,80417548
103,44009,440080417549,1,440008467901,4400717,East,1,80417549
103,44009,440080417550,1,440008467954,4400717,East,1,80417550
103,44009,440080417551,1,440008467901,4400717,East,1,80417551
103,44009,440080417552,1,440008467900,4400717,East,1,80417552
103,44009,440080417553,1,440008467954,4400717,East,1,80417553
103,44009,440080417554,1,440008467901,4400717,East,1,80417554
103,44009,440080417555,1,440008467900,4400717,East,1,80417555
103,44009,440080417556,1,440008467954,4400717,East,1,80417556
103,44009,440080417557,1,440008467901,4400717,East,1,80417557
103,44009,440080417558,1,440008467900,4400717,East,1,80417558
103,44009,440080417559,0,440008467954,4400711,West,1,80417559
103,44009,440080417560,0,440008467954,4400711,West,1,80417560
103,44009,440080417561,0,440008467901,4400711,West,1,80417561
103,44009,440080417562,0,440008467900,4400711,West,1,80417562
103,44009,440080417563,0,440008467954,4400711,West,1,80417563
103,44009,440080417564,0,440008467901,4400711,West,1,80417564
103,44009,440080417565,0,440008467900,4400711,West,1,80417565
103,44009,440080417566,0,440008467954,4400711,West,1,80417566
103,44009,440080417567,0,440008467901,4400711,West,1,80417567
103,44009,440080417568,0,440008467900,4400711,West,1,80417568
103,44009,440080417569,0,440008467954,4400711,West,1,80417569
103,44009,440080417570,0,440008467901,4400711,West,1,80417570
103,44009,440080417571,0,440008467900,4400711,West,1,80417571
103,44009,440080417572,0,440008467954,4400711,West,1,80417572
103,44009,440080417573,0,440008467901,4400711,West,1,80417573
103,44009,440080417574,0,440008467900,4400711,West,1,80417574
103,44009,440080417575,0,440008467954,4400711,West,1,80417575
103,44009,440080417576,0,440008467901,4400711,West,1,80417576
103,44009,440080417622,1,440008467900,4400717,East,1,80417622
103,44009,440080417930,0,440008467900,4400710,West,1,80417930
103,44009,440080417931,1,440008467900,4400714,East,1,80417931
103,44009,440080417932,1,440008467900,4400714,East,1,80417932
103,44009,440080417933,1,440008467900,4400714,East,1,80417933
103,44009,440080417934,1,440008467901,4400714,East,1,80417934
103,44009,440080417935,1,440008467900,4400717,East,1,80417935
103,44009,440080417936,1,440008467901,4400717,East,1,80417936
103,44009,440080417937,1,440008467900,4400717,East,1,80417937
103,44009,440080417938,1,440008467954,4400717,East,1,80417938
103,44009,440080417939,1,440008467901,4400717,East,1,80417939
103,44009,440080417940,1,440008467900,4400717,East,1,80417940
103,44009,440080417941,1,440008467954,4400717,East,1,80417941
103,44009,440080417942,1,440008467901,4400717,East,1,80417942
103,44009,440080417943,1,440008467900,4400717,East,1,80417943
103,44009,440080417944,1,440008467954,4400717,East,1,80417944
103,44009,440080417945,1,440008467901,4400717,East,1,80417945
103,44009,440080417946,1,440008467900,4400717,East,1,80417946
103,44009,440080417947,1,440008467954,4400717,East,1,80417947
103,44009,440080417948,1,440008467901,4400717,East,1,80417948
103,44009,440080417949,1,440008467954,4400717,East,1,80417949
103,44009,440080417950,1,440008467901,4400717,East,1,80417950
103,44009,440080417951,1,440008467900,4400717,East,1,80417951
103,44009,440080417952,1,440008467954,4400717,East,1,80417952
103,44009,440080417953,1,440008467901,4400717,East,1,80417953
